time,co2
1371,358.3511494185917
1372,357.6551034707894
1373,359.01465751829636
1374,357.85238459948994
1375,357.2371843844281
1376,357.7055492562136
1377,357.59251784545927
1378,356.26732528884315
1379,356.1820887024514
1380,355.18805159813576
1381,355.2925889634884
1382,354.96629920698877
1383,354.87821927661736
1384,354.69701226459614
1385,354.58438197990074
1386,354.22986973046903
1387,353.3482606097258
1388,353.3657177190732
1389,353.48397073799003
1390,353.5807530817442
1391,354.25538714523606
1392,353.20040388427935
1393,353.69846702363657
1394,354.4914560210508
1395,354.0436931857921
1396,354.64125622724043
1397,354.59469673402265
1398,355.07902365393994
1399,355.1515694879018
1400,355.93936322023285
1401,355.1936571351691
1402,356.16039700294306
1403,356.87667629758107
1404,357.38684762400305
1405,358.25808635214287
1406,357.7024346594298
1407,359.01355554205804
1408,358.3046576028014
1409,359.6385174459658
1410,359.6981015380716
1411,359.1188029546972
1412,359.9824712163069
1413,360.0207501591935
1414,360.53784102489374
1415,360.25118965806143
1416,360.3045035094633
1417,361.1945472913814
1418,360.4687661750663
1419,360.89603661437405
1420,360.2923729855342
1421,361.1196997065734
1422,359.78978428301326
1423,359.6284604788897
1424,360.47162656528036
1425,359.2317210447459
1426,359.97470666921345
1427,359.319734950925
1428,358.4806221395823
1429,357.32496330475743
1430,357.8903408478641
1431,357.6192049860008
1432,357.8256618737895
1433,357.72040892699255
1434,356.2833368942969
1435,356.74639664180063
1436,356.47333310328435
1437,356.40117410669194
1438,355.9203933583868
1439,354.5423830775595
1440,355.31724005567986
1441,354.73932076026335
1442,355.1805704912468
1443,355.780002118067
1444,355.49444879564334
1445,356.01121998092054
1446,355.74582823230054
1447,355.10446895320587
1448,354.71062489903267
1449,356.29887213632657
1450,356.403668792102
1451,356.3373328901156
1452,356.31551685904304
1453,357.158813732136
1454,357.80480726470495
1455,358.62132887108714
1456,358.774315540784
1457,359.8756436643523
1458,358.94014496483993
1459,360.2743441071563
1460,360.21781888769567
1461,360.8815288022527
1462,360.6311105430896
1463,361.6713724314586
1464,361.5365639768536
1465,361.2666455845008
1466,361.7790367135997
1467,361.80304752280955
1468,362.26271579761305
1469,361.48011162531276
1470,362.0634507712363
1471,362.2404790786028
1472,361.98156038165274
1473,362.51983869915415
1474,362.0759629847165
1475,361.491791846143
1476,361.37771252347125
1477,361.16202701593454
1478,360.9358193182147
1479,359.5209856632953
1480,359.96718384497797
1481,359.0493905066693
1482,360.0991404737297
1483,359.09796519923265
1484,358.7053825322975
1485,358.93458400488896
1486,358.3969928825936
1487,357.341488502617
1488,357.615179344014
1489,357.25688426887353
1490,356.35878195801604
1491,356.7284938064218
1492,356.8631811109355
1493,356.8196990819759
1494,356.1007576658672
1495,357.42583279152376
1496,356.8508218482601
1497,357.01595108605204
1498,357.33527209111367
1499,356.9195937960885
1500,357.75922638888534
1501,357.6009304324776
1502,357.622339254954
1503,358.6725295064842
1504,359.4716674132696
1505,359.44860002561524
1506,359.9235417897075
1507,359.5880746559529
1508,359.4411901354158
1509,361.3766788018159
1510,362.0452044375651
1511,362.16521804801243
1512,361.5862765466415
1513,361.51687707082897
1514,361.87652662581263
1515,361.8536659607063
1516,362.8952622884759
1517,363.9692070560008
1518,363.27421741212015
1519,363.63398690245225
1520,364.2659251044463
1521,363.4279523440838
1522,364.6558923506539
1523,364.59887265602686
1524,363.459493058716
1525,363.11760094495
1526,363.5975706208761
1527,362.8817697732539
1528,362.2510903661887
1529,363.21481356695494
1530,362.90239320976985
1531,362.07157046300944
1532,361.04651461599866
1533,360.73684691515734
1534,361.0736146442096
1535,360.4384544419816
1536,360.19150654106653
1537,360.55716691640237
1538,360.11242014258
1539,360.15487710005533
1540,358.7153204135889
1541,358.81287197114335
1542,359.17053925004905
1543,358.85767109354686
1544,359.28114146323753
1545,358.6474429006739
1546,359.3259279297586
1547,358.68000890086154
1548,358.99295710150017
1549,358.3954170743296
1550,358.70209487788577
1551,359.3291041249601
1552,359.8975374876155
1553,359.7090862301421
1554,359.58904613931026
1555,360.63447327457067
1556,359.1898411557288
1557,359.9350680881189
1558,361.3628701189715
1559,361.41544413736057
1560,362.10275682556204
1561,362.22381380198186
1562,362.8634198401646
1563,362.5466132506309
1564,363.5994125591712
1565,364.15140150429716
1566,364.579643276688
1567,365.2623093918376
1568,364.63100081943213
1569,364.8633236203832
1570,364.14346249596935
1571,364.77711975170894
1572,365.0415855852908
1573,365.7151597761382
1574,364.89262606024937
1575,365.5609954621526
1576,365.0842378695745
1577,364.87778401940227
1578,364.93339858224755
1579,364.41995405838696
1580,364.174849350676
1581,363.2818012872984
1582,363.7301924124674
1583,363.31383058805324
1584,362.97995649818813
1585,363.120046572061
1586,362.90931597639525
1587,362.36448721155523
1588,362.4197606023621
1589,361.8939663017876
1590,361.1583023889659
1591,360.7943776169494
1592,360.92704314366097
1593,360.83135131043775
1594,361.04997055583476
1595,360.7892184455104
1596,359.80421476869014
1597,359.94617140765814
1598,360.29738228016475
1599,360.5039988890295
1600,360.49135811205826
1601,360.0852356313061
1602,359.6279399457295
1603,359.93416373491755
1604,360.7873651594787
1605,361.0755805451988
1606,360.6412923385605
1607,361.5280905652511
1608,362.1614426623546
1609,361.6305720101188
1610,363.13455160803954
1611,362.7796243849541
1612,363.9888065562883
1613,363.48488381787797
1614,363.6246342514206
1615,364.2847461662067
1616,364.8265954545926
1617,365.0199542868077
1618,365.4213672639358
1619,365.98251481935137
1620,365.98336191278275
1621,366.2533118799836
1622,365.6104355284549
1623,366.79867446028334
1624,366.6535249734483
1625,367.55514649024144
1626,366.28834403866716
1627,365.8186777880284
1628,366.95408297502127
1629,366.6996315861162
1630,365.8647350874154
1631,365.41065776701134
1632,366.7180663400645
1633,366.4012494354969
1634,364.1704411367783
1635,364.8847031464994
1636,365.63004302025456
1637,364.2335787618771
1638,363.89469388298664
1639,363.66701029541935
1640,362.92160452025325
1641,362.3137974667584
1642,363.39210413923615
1643,361.66433730668274
1644,362.454267751332
1645,362.5477575018656
1646,361.1854352528685
1647,361.2914977217428
1648,362.2415408661396
1649,361.8236204078354
1650,361.2132305242664
1651,362.1311245016806
1652,362.185141239433
1653,361.81170089422966
1654,361.3648711580069
1655,361.7869075713045
1656,362.3542417742967
1657,362.3701703409129
1658,363.2201106143951
1659,362.3009187197518
1660,362.6586987193356
1661,363.8566208946136
1662,363.89628080023385
1663,364.2148656518851
1664,364.03597164041287
1665,365.32138296316504
1666,365.6715694388624
1667,366.40055415210344
1668,366.4686225826918
1669,366.7078922010732
1670,367.67786829311757
1671,366.719298592789
1672,367.89714620710475
1673,367.01079449456194
1674,367.6058677880559
1675,367.55649688596645
1676,368.6490978900201
1677,368.27729488320233
1678,368.31137499999767
1679,367.72945895841343
1680,368.0552019800898
1681,367.7046354253051
1682,368.1206791051081
1683,367.2399866768475
1684,368.17426515732495
1685,366.41640401538143
1686,366.57090959990296
1687,367.5124149161107
1688,366.1403776188817
1689,365.37417070856384
1690,365.8095357812689
1691,365.13069383812683
1692,364.62411787932825
1693,364.178249933473
1694,365.8100172866816
1695,364.0200298097145
1696,362.9278483451112
1697,364.41132263498946
1698,363.77658385487433
1699,362.9303987075305
1700,362.7283917276007
1701,363.45391094580094
1702,362.95841421396113
1703,362.12701109077744
1704,364.03549336000816
1705,363.0201793166138
1706,364.122737140185
1707,364.1928494020232
1708,363.27054363007767
1709,364.5410626876683
1710,363.9849107503458
1711,363.6924554664045
1712,364.7535314008576
1713,365.52500408976056
1714,365.4706846831391
1715,365.93486578877145
1716,367.05178302246435
1717,366.92485703091097
1718,366.83629783722023
1719,367.9848298229613
1720,368.09300729960836
1721,367.0733918394625
1722,368.86354443160803
1723,369.1314465983713
1724,369.19901216247143
1725,369.8522183674944
1726,369.24885193589296
1727,369.89107534668864
1728,369.03464693671043
1729,370.0735451916994
1730,370.85465647006407
1731,369.3453972760444
1732,369.38514766206237
1733,369.2913603555139
1734,369.5539507105818
1735,368.7640141080864
1736,369.27999166406795
1737,369.237614212928
1738,368.80134312285816
1739,367.34960694830863
1740,368.415530825442
1741,368.0602937478928
1742,367.6750806861732
1743,367.11481108356196
1744,366.71214766424
1745,366.8023800379357
1746,366.94758722767045
1747,365.2292855281242
1748,365.98969472317503
1749,365.18135920648297
1750,364.9662118763048
1751,364.1053665778493
1752,364.61255656718606
1753,364.1785420687376
1754,364.40994616295285
1755,364.1009068081109
1756,364.4774191840493
1757,364.5941193692101
1758,364.98332873116317
1759,364.30625699189466
1760,364.60828932844635
1761,365.7654248908519
1762,365.47191296674254
1763,366.7230706549215
1764,366.6384653448761
1765,367.1895664139756
1766,367.96739916734776
1767,367.49353455333073
1768,367.7527566472919
1769,368.8674613335653
1770,369.0727037748275
1771,369.10014950621695
1772,370.24989849960923
1773,369.7880720852735
1774,370.2257547935003
1775,370.5061435699304
1776,370.28165465023164
1777,371.00516077170283
1778,371.8434288167554
1779,371.5053096099663
1780,371.3936583354936
1781,371.34911635941717
1782,371.6035601364973
1783,371.7777087665228
1784,371.62966814350114
1785,371.04043564604865
1786,371.21134239473605
1787,371.09550211508747
1788,370.1257704809589
1789,370.45830951078534
1790,369.01351757298016
1791,370.0350815160383
1792,369.80811852014403
1793,369.5253831036592
1794,368.6224765739152
1795,368.64291337674604
1796,368.87402992990786
1797,368.553070163018
1798,367.5312441342554
1799,367.3354655751714
1800,367.56608759764487
1801,366.0340667478556
1802,366.42951053098056
1803,367.10141715080874
1804,366.80255154278615
1805,366.4218064365468
1806,365.44895717504056
1807,366.1850448834794
1808,365.9669156795809
1809,366.52269399913047
1810,366.09027792954635
1811,366.16077022555305
1812,365.8586157634772
1813,367.755370097975
1814,367.23074676955605
1815,367.82437865165775
1816,368.0847114256316
1817,367.9124683723921
1818,368.1925205514133
1819,368.70573239623536
1820,369.2384157805853
1821,370.17491316427277
1822,369.98008816110234
1823,371.62705997692495
1824,371.62774503407786
1825,371.85837401502636
1826,371.70953852348583
1827,372.81267261237355
1828,372.1999487821204
1829,372.51073736988246
1830,372.7900359979309
1831,373.1937369725498
1832,373.2565806617956
1833,372.7524373607777
1834,372.7316297625812
1835,373.28277693085425
1836,373.2426670200019
1837,372.5696925145482
1838,371.81535756284177
1839,372.31187419650917
1840,372.5011308741353
1841,372.8369026634034
1842,371.055190534961
1843,371.14052903471236
1844,370.84324521210004
1845,371.38951271048177
1846,370.3625292497707
1847,369.59472667954793
1848,370.00140064859823
1849,369.203866078852
1850,368.4936368471897
1851,368.3794191061684
1852,369.43765300248896
1853,368.5365723663114
1854,368.20492843004536
1855,367.86868505513434
1856,368.02102569300314
1857,367.9372925207231
1858,367.9079577918095
1859,367.82742254513886
1860,368.2562725468586
1861,367.9287267207222
1862,367.56598185416743
1863,367.92742047758986
1864,367.46153905557424
1865,369.7178763135078
1866,369.422009321254
1867,368.89077051224194
1868,369.50490805917013
1869,369.68774710176916
1870,371.1533266128244
1871,370.0584513770985
1872,371.2172380294094
1873,371.49734611948355
1874,372.35136630821717
1875,372.26181004726527
1876,371.7950650778035
1877,372.88863532287223
1878,372.8432868657507
1879,373.65532201779155
1880,374.5860401159411
1881,373.21665545484353
1882,373.8649373603563
1883,374.12647897538636
1884,374.3073110745875
1885,374.9200628320526
1886,374.47135441351344
1887,374.73072681513844
1888,374.13216220619034
1889,374.4413302496686
1890,374.55785041311987
1891,373.60938246964486
1892,374.14004703462564
1893,373.52038062455733
1894,373.7368996363724
1895,372.8131047110891
1896,372.78856932044374
1897,372.25130692492667
1898,371.89189386897976
1899,371.73785517334693
1900,371.55045674174977
1901,370.3414028829104
1902,371.38264728827767
1903,369.45597423953166
1904,369.78822597040823
1905,369.8573332201043
1906,369.917226386862
1907,370.34171818691107
1908,368.5058055278312
1909,369.103327483527
1910,368.25845663380625
1911,369.3458109869551
1912,369.51771516995586
1913,370.27257241880744
1914,369.6752686523905
1915,370.3156444877615
1916,370.30296694308856
1917,370.0468436569841
1918,369.8461516518816
1919,371.0033069089524
1920,370.45977947529593
1921,372.2137888752071
1922,371.8610219561189
1923,372.9259786649897
1924,372.4798927829338
1925,373.2460354339665
1926,373.60262142152993
1927,373.85129260212216
1928,374.01783975943295
1929,374.7704222494287
1930,374.42628634298075
1931,374.57081458003375
1932,376.05036504434435
1933,376.0099520714057
1934,375.8579945323573
1935,376.79539664355
1936,375.9242438629317
1937,376.7713516099945
1938,376.2059136647571
1939,375.57045007723997
1940,376.9290688239417
1941,376.3817235002717
1942,375.6684410821762
1943,375.89911787428036
1944,375.1075162577235
1945,375.46876875772335
1946,373.5786302334894
1947,373.96391399428035
1948,374.6475768650063
1949,373.7067822716566
1950,373.6037711474443
1951,372.4949971281763
1952,373.7659865049884
1953,373.1214501607312
1954,372.125487874681
1955,371.7434578313748
1956,372.2054342059875
1957,372.4557029805711
1958,371.7479285302247
1959,372.1995332567387
1960,370.5337756074128
1961,370.50748113247244
1962,370.2874028186792
1963,371.11088032482473
1964,371.02967515260804
1965,370.9611989859858
1966,371.5795805860054
1967,371.96979622564766
1968,370.8082171976756
1969,371.52598174153616
1970,372.5207038223391
1971,372.19193641787723
1972,372.3667274456896
1973,373.6354540526975
1974,372.8573029722753
1975,373.7376000553385
1976,374.4443220129023
1977,374.38470008381086
1978,375.4495248208691
1979,375.14937617352894
1980,376.4984792628543
1981,376.07132109144555
1982,376.78500304307505
1983,377.1085442210047
1984,376.67518159630885
1985,376.1796248026317
1986,377.56542660538815
1987,377.5589696258406
1988,377.8960396360817
1989,377.5567362638086
1990,377.4629127728938
1991,378.64706195776904
1992,376.8288716973009
1993,377.81334331614175
1994,377.0016506685892
1995,376.9276429356431
1996,376.7108165584354
1997,376.21247710310774
1998,376.61978162124944
1999,376.7291364591026
2000,375.95295382348604
2001,375.44330103887205
2002,374.5667797504504
2003,374.9868025921463
2004,375.48022782300205
2005,373.89583802697484
2006,373.59783869419283
2007,373.225261194316
2008,373.00592490803035
2009,371.6518179786505
2010,373.0335660952469
2011,372.25085583486305
2012,371.7498197125479
2013,372.8537695225881
2014,371.9008644851849
2015,372.2806654730581
2016,373.23509457330016
2017,371.89256664870953
2018,371.9686521546449
2019,373.0482850178215
2020,373.7057920843242
2021,372.5972968966207
2022,373.87447689369606
2023,374.27630552978735
2024,373.2962502420226
2025,375.08543600782593
2026,375.5003559470584
2027,375.29249717260603
2028,376.4661731811489
2029,376.79983782792834
2030,376.66950595572126
2031,376.7680919659651
2032,376.8677555698398
2033,377.67541248551026
2034,378.2942474345744
2035,378.13344381399304
2036,377.4502010950499
2037,379.4007250242479
2038,379.0401603389787
2039,378.89301320393974
2040,379.6067058165058
2041,379.9923192982414
2042,377.8371708375502
2043,379.41995727723923
2044,378.4117241226511
2045,379.25592333035917
2046,378.9129151988683
2047,378.9733955077336
2048,378.1797441674751
2049,377.23757418428386
2050,377.6689854205031
2051,377.79723847869747
2052,377.7856431572003
2053,376.3656943905297
2054,377.13353021343653
2055,375.9644538144108
2056,376.1432779479346
2057,375.3912383624396
2058,375.43691579772485
2059,375.5117445770917
2060,374.19712498663336
2061,374.2445148071133
2062,374.4835296959901
2063,375.4344237535555
2064,373.68335641586043
2065,375.0572414907203
2066,375.00408502954343
2067,373.9613444246492
2068,373.9127971146059
2069,373.8111419483895
2070,374.26085000677745
2071,373.7702722067606
2072,374.65292889365867
2073,375.6929078924121
2074,374.9250894940393
2075,375.4254436078119
2076,375.035260246735
2077,376.4332163829378
2078,376.7542938496129
2079,377.040241139117
2080,377.29158647488885
2081,377.64523108137973
2082,378.42889710971303
2083,378.5394063603333
2084,379.07165545190895
2085,379.3616856489208
2086,380.13108161827023
2087,380.19402929320086
2088,380.20538251925603
2089,381.08557909228574
2090,380.7151829925845
2091,381.29530679667334
2092,381.04159792648744
2093,379.8690404605342
2094,381.45054400395384
2095,380.8304135729495
2096,380.65907134260584
2097,380.70704225070443
2098,380.23646001670244
2099,380.32904667470785
2100,379.6934299415509
2101,380.37133036956067
2102,379.39737545932087
2103,378.9625227397664
2104,378.3754840850031
2105,378.64599793534035
2106,378.2735535500626
2107,378.0426022660727
2108,377.0084270633848
2109,376.4055947394666
2110,377.218626135122
2111,377.3681266907448
2112,375.8574552140827
2113,376.93918839726757
2114,376.0930039316873
2115,375.79010047076497
2116,375.47617692367095
2117,374.9049155380094
2118,376.05573763566815
2119,375.1821968192812
2120,375.23197003983705
2121,376.2131377026653
2122,374.9134595486079
2123,375.2718330177063
2124,376.24198128056497
2125,376.6511099699891
2126,377.032999349262
2127,376.95490651310837
2128,378.7110153181895
2129,377.6922390594895
2130,378.06665993108595
2131,378.1698966248271
2132,379.0219534082604
2133,379.6590906567893
2134,380.3397360201293
2135,379.3691725289075
2136,380.35117184695343
2137,381.03754604559805
2138,381.4228967420196
2139,381.4188065734155
2140,381.940163582447
2141,381.4818861304967
2142,382.8440014442154
2143,382.6991395037678
2144,381.62566272876154
2145,381.81244847594166
2146,381.8346657472407
2147,382.66181043772644
2148,381.6026848448475
2149,381.9608559098556
2150,382.1963037958894
2151,381.74244927724004
2152,381.6788117325788
2153,380.7612928845192
2154,381.31159670282995
2155,380.40720871488963
2156,380.2356371556637
2157,380.19047590471905
2158,379.79153911076537
2159,379.4203799687417
2160,378.706739596149
2161,378.61641063327284
2162,378.46692227928725
2163,377.49826314322297
2164,377.6993655421209
2165,377.89830769500315
2166,376.8723301003964
2167,377.9319227488375
2168,377.8697579032436
2169,376.5345992597418
2170,377.80068319423094
2171,377.05820920564395
2172,377.39113065728435
2173,377.0288490216577
2174,377.8764736855572
2175,377.79667893246466
2176,377.4039717740202
2177,377.4818667555041
2178,377.62048080767306
2179,378.75977664802286
2180,379.29206618975843
2181,379.6916681782621
2182,379.6830624598336
2183,379.54989173140183
2184,380.1789626009881
2185,381.4877843602468
2186,381.0556327105627
2187,381.74552347646846
2188,381.49634427434376
2189,382.542485762923
2190,382.4605256938828
2191,383.4988886014012
2192,383.6157304507844
2193,383.19851510367215
2194,383.5617167143823
2195,383.48726733225783
2196,383.14841002402164
2197,383.4812787852264
2198,384.0172352861546
2199,384.045455201393
2200,383.8793226798525
2201,383.5355015499803
2202,383.9954849005415
2203,383.3673031967938
2204,383.46099488877036
2205,381.96730667409213
2206,380.6129693903221
2207,382.41570867504674
2208,381.245564166002
2209,381.52538418940946
2210,381.1489514794877
2211,381.76209026044177
2212,380.8420512836093
2213,380.40911485227184
2214,380.44432606118545
2215,379.93005455322606
2216,379.2617935287834
2217,379.800205720614
2218,378.51617333837487
2219,379.0752555168071
2220,378.02116637487563
2221,378.8191464764799
2222,378.77836819859226
2223,379.52822748095736
2224,377.959386430985
