time,DAX,SMI,CAC,FTSE
411,133.81296089049786,122.35024379550477,84.81445722110045,90.84409036149832
412,133.54700726084906,122.64671676473904,84.31480209981106,90.73837911420526
413,132.3934132708315,123.4491578574725,84.75818082668818,90.05671818008697
414,131.68466725924998,125.17818219086453,83.46037158989348,90.14225674680942
415,132.73625211119756,127.43675095683373,82.49827061014298,90.77039516874011
416,133.4561906934435,126.95122363729313,83.70746865958353,89.86810874673509
417,132.21081235553612,125.00958002996947,83.43394007547569,89.9658722243469
418,132.395153121715,124.45308190032058,84.67225132297402,90.1818139420749
419,133.44706818561284,124.90483892198718,84.62296046557734,89.62776994831857
420,131.29029362611723,123.53037183668201,83.095176226654,89.18157836415968
421,132.0584272501281,122.18071761851431,83.85652714563292,89.39368081769456
422,131.23875449299783,122.7471680136006,83.37999439099775,88.51297984286275
423,132.04254805969555,122.73687876840826,83.98139559639375,88.81881601278006
424,131.09098352718263,122.84660103261899,84.01937289820206,88.13240890021285
425,128.79767881194851,121.79441336554224,82.74935500401949,89.00619850783028
426,126.76910583501919,121.5188844622014,82.90199834731165,90.92604312466072
427,126.88081952852757,120.23869362348161,84.75980211856624,90.25144895214578
428,127.26168037273094,121.59079426122616,85.19572558390954,90.71362104222077
429,126.16647634515788,123.17230806003481,85.16376805726156,90.14926942047661
430,127.02554402681119,120.53377441353197,86.1017313531996,91.02511278693098
431,124.98240903516367,119.25640856663753,86.30057013644507,90.02146189981558
432,124.9498181245494,117.19245733524946,86.49888700129384,90.43880085236479
433,123.49516922259005,116.34003399090349,85.57689214237179,89.75793965508929
434,122.74188795915728,116.28173250619508,85.79440335076009,89.61777000605626
435,122.84920963040813,114.33357044714103,86.70471016890193,88.81667365887745
436,121.84546136790595,113.13229822326191,86.00002508998365,89.50330509538941
437,121.42635851106225,111.83341814902599,87.25130746216135,88.85827900651894
438,122.70350345547443,112.16798729011619,87.18876544444257,89.3275908443149
439,122.0464836430104,112.31750942985046,86.43544120671173,89.07810114994416
440,123.11992824856391,111.40463300164231,87.31952672169172,89.01307549209014
441,121.78556547645869,111.69710252869993,87.08687374808608,89.15826756951087
442,122.4814855244875,111.02224703430947,87.76838167091245,88.57562046585785
443,124.309642036139,110.7162634589621,87.53018732077638,88.77010693647809
444,121.32332886890073,113.0185730773341,87.49533436349708,90.0282014602866
445,120.40850484617036,114.90867717223318,87.94583137799907,89.42677354674288
446,121.15380933650563,113.18715940314928,88.21967784976145,90.40200162498041
447,120.95643458930117,114.37694346731426,86.49397213392432,91.65662776622182
448,121.45476571062656,115.55380598488605,85.54668820609092,91.01314010240702
449,120.77170680952408,114.02949177339907,86.36274473687503,89.85600111540832
450,120.92468826552229,115.21298356048328,86.26595477946614,90.12756444178909
451,120.78488680405238,117.41769610295532,85.83249880488233,89.71153730185584
452,122.25255024687421,115.90455976137332,84.69122273262333,91.26038650940794
453,122.6130176214218,114.6927780028247,83.79845791598648,91.316370736665
454,123.07688287261584,116.16005162717018,82.13765990034086,90.68666144317802
455,122.6200382709979,116.59739580757234,82.07092494504896,89.78212017838537
456,122.07240987145443,117.43026341703542,81.5975662346142,90.69434374792446
457,121.5941439815711,117.97016165452013,80.8288177335738,90.25638450999031
458,122.12356154535601,118.58382283496441,80.78992949588411,90.31908565530725
459,121.65917491065883,116.7695589113287,81.10073541770451,91.12671597063401
460,122.06103853903079,118.30549541831492,82.8327909067906,90.75764354030808
461,124.67062299503226,120.03763313254376,81.6061946765568,90.74735588607943
462,125.81171834590319,119.76753002870286,82.57434050903005,90.76104927143412
463,125.45238136434904,119.76492829926786,83.39847303678917,91.34834279541704
464,127.01921756639774,117.64335125979034,82.76779801576552,91.86286254147208
465,126.5525504777099,118.43078034214089,82.95277188703247,91.70856862548452
466,124.04896855478873,119.30620590480079,82.59053618607844,91.78865061935171
467,122.8538616382872,119.27682533464983,82.76059031853018,91.50948675433122
468,120.62512706292456,120.95750616357313,84.03583339217809,90.32769701706854
469,120.24994819675692,120.53381891044623,84.56321474877447,90.56452167240475
470,120.32021679035807,121.41393277250738,85.01140652861054,92.14765804379648
471,122.40326384269744,119.99735099052087,84.66331142628182,91.44510043055871
472,122.85321992530108,120.0234381526708,83.43282208237194,90.83834784381564
473,122.63338607930989,119.8324827666712,83.2757258203477,90.15631341990775
474,123.70421576377524,120.21700511757152,84.3034830552573,90.77340131153093
475,121.04737601445244,119.74496176622861,83.04241513329967,91.16788297385715
476,121.38146038605413,119.6159855852446,82.18728523743818,91.06520928588094
477,122.3697016375744,120.86800197624031,82.3075866786766,90.34301141393185
478,120.62190982955676,120.29630246240805,81.51741992365648,90.4452825386417
479,122.05826122538024,118.0583461696716,80.89010493873982,89.20735183594448
480,122.52112276373803,120.62348116197259,80.56429155381828,89.34937932089082
481,122.0621775196988,122.70111233010795,79.487465651716,90.07998649342859
482,122.88615840438976,120.87346622759357,78.73266496215507,89.09802981987697
483,125.75874055309552,121.93898033745099,79.30430424615392,87.90393388018315
484,126.03806651161023,121.26582796261852,78.28990812166408,89.1891592167542
485,126.40185817526644,121.71069884785123,77.06428826264893,88.72606146501354
486,125.87288812778286,122.20226690318839,76.5956078411873,89.66470313880038
487,124.85763018402768,121.91995266894476,77.1737436669475,89.5673820092512
488,125.94905349373553,120.83905252370424,77.03732719518067,89.46375939123726
489,124.92538631172485,119.90179384642225,76.69559401877433,89.84440443667158
490,125.06483864095811,118.65008747377723,76.74497026810809,89.15918297195174
491,124.51867908712026,117.5303800315294,75.43193873882156,89.29235010993105
492,125.16658570897077,117.49440484902553,75.82119208741128,89.01299892616046
493,125.63516070664727,116.54781223637698,76.12769920032811,87.98778283559741
494,126.9962497166157,117.56439418252211,75.8319037681411,88.28191840797321
495,126.40074709330682,119.74125098183985,76.61388627299425,88.09938408580868
496,126.11051716844565,118.97013961644967,75.77007170279344,88.00136435403998
497,124.93217696033538,119.37208600068618,76.64485441901387,87.07422099904913
498,124.42810424183341,120.1500777585406,76.77871158715536,88.3568274600906
499,124.94842823654331,120.89297337426166,76.53605086418558,89.08347939811833
500,125.94823185456603,121.0637298390161,76.53614757874547,89.88681824245968
501,124.84204659188099,122.20858388731114,76.46938762199667,89.6669545491048
502,125.98279754224619,122.97932800890206,77.4237303989244,88.30879051691979
503,127.75338793564063,121.22694012713077,76.60991726914793,89.90161556001077
504,128.33398169921077,122.5592026262662,76.04318056271543,89.87915396903179
505,130.8176090771768,123.93307349650998,76.85068421216337,89.30226363469926
506,129.8611969073137,122.86451654508603,76.40965204110131,89.66478005058919
507,128.3062028504391,122.98193944451057,77.1162755240385,90.63877824961743
508,126.09459943550362,124.05654363427084,78.4537056916006,90.64716680307161
509,128.04642039823722,123.80722179085635,78.15474441761367,91.72379737772063
510,128.9386247612612,125.47435931597042,78.70481910481432,92.64999126295484
511,128.9185316666777,129.14914501076373,77.81758738699337,91.78431548475507
512,129.33169115940635,128.0007427967771,78.42280754210216,91.25678234711857
513,127.93540181136949,125.95989111164909,78.59507492119084,92.07423476146302
514,131.1554135461793,126.48318253116486,78.98353557138982,89.88055643714367
515,131.37754418024144,127.64693149504389,78.49097888618995,89.78667122461684
516,131.57396207504993,127.35745109230466,77.21338828548737,88.66445322146527
517,132.58537916718086,129.66274839330126,77.61846780319293,88.31147659446233
518,133.2779638810362,127.66039408992005,76.04850455223064,88.10071873841434
519,133.63012758312033,128.79069796929753,75.82270981684806,87.84347097462465
520,132.63102131871207,127.92168752564822,76.55501772165712,87.43416764762301
521,133.31112479892786,130.65376321653838,76.71740806087062,86.60104198049197
522,135.89817954555406,133.8822898023186,78.2424291022782,88.4324557720764
523,137.7940426772194,132.72258204689498,79.06443584188187,89.95829796849392
524,140.06295389988625,131.91613963597112,78.56483281804898,89.04907432330637
525,139.40450787305434,133.35056259440506,78.60201329080539,90.35322088884149
526,138.08698149427397,132.79889307809964,78.58050231154098,90.05597991344274
527,137.9685717231012,132.79292594500836,77.36247460727749,90.18780003024844
528,138.10070524963055,132.89982224164345,76.65369801881369,90.16350079112881
529,139.6759479838238,129.93827763811893,76.2403035314443,89.6566128104648
530,137.38681796875295,129.98167738841735,74.71852367076717,90.48115807373497
531,139.56018463378567,128.97476487061965,74.76897081616798,90.61090859547832
532,139.39558972924144,128.27793668072175,74.5978921767985,90.25018498584936
533,138.85733645162463,130.5848065400021,73.37500254218388,89.22348966062535
534,137.51403791882655,128.69493921740437,73.68692989306382,88.53535703933237
535,135.3112173701001,130.02194628050148,74.23117193504301,87.26326341591533
536,136.484239302248,129.65222826198956,74.41477521211588,87.29904973137408
537,136.63898813031162,129.2823247068554,74.1888472246696,86.38979776054529
538,134.9416841219803,130.57960480780494,74.64385875705895,86.20942778545282
539,133.25864352549962,131.17911178135773,75.16836445870021,87.30523785916542
540,132.86506720368487,132.14648086165624,75.41487168376624,88.27916789432047
541,135.15527412390807,133.75760269557395,74.8105090360367,88.2800072524967
542,134.8588104544391,133.29350830964594,75.03272696565261,88.23731102062433
543,132.89999832828673,132.38398610670689,75.95030041076939,89.76981401316031
544,132.62684689097895,130.73663490406463,75.51360916281594,90.21859664371804
545,132.31855183522453,129.51283039662133,77.12999824673955,89.97981063573124
546,128.84928917185988,134.2453486360328,76.7409894194964,88.85902772886635
547,128.83087165437473,136.33365690063687,76.7812176203374,89.20133579954974
548,128.58512371830952,134.20820306386722,76.28186211790776,89.89658272149263
549,129.53526880614947,132.16126121921874,76.46765954538483,89.41380289296643
550,132.0053894610212,132.99416373821688,75.16199243801867,89.67534672149179
551,133.55433533608317,133.93738614327847,74.76764706108834,89.40921296590496
552,133.24899414578624,134.88991875606595,73.97032901112345,89.28803020020096
553,131.83541061667717,134.54511356751507,74.08532258957901,87.33724813563512
554,135.32615847559782,134.40990301757353,74.84070419663267,87.18924685565955
555,135.4604936024336,135.0072745889833,75.34081144107806,87.97963182528126
556,135.53356618944852,135.21409064245523,73.58972271689134,87.5073428525093
557,135.55508373291823,131.72649618559123,75.12294781284966,87.5749891746275
558,135.8782042274283,131.42944646698837,75.3601691572624,87.00728833495373
559,135.73647514117403,130.15854725911754,74.79222109501187,87.31618703851561
560,135.01403056455197,130.49773087524065,74.92481639678657,87.17234668251045
561,134.33143124790593,135.32495318169703,75.07195554991213,86.46450488341725
562,134.34116623647333,135.99100266863488,74.587920742837,87.53396983969023
563,133.66655902247066,135.54807446094057,74.75063748301626,88.29534011468029
564,132.77020812847383,137.12432396082394,74.31278559152047,87.84230093284464
565,132.9647662577352,137.98986537316128,74.02770371216289,88.26320062619106
566,132.67922933272013,138.75660804206896,73.53611207250653,88.7177493597898
567,134.7436838351146,139.84065336648726,72.50459168035373,89.2588598654639
568,131.27109828587663,143.40633537297043,72.62493049117921,87.93451439628825
569,132.76487491260275,141.54411647417652,73.06586191766915,88.76139741959403
570,134.48337128663212,142.42207821653298,73.4577263022836,88.33395288386066
571,131.77641431923217,140.9180417304472,74.07731469265761,88.07635420271129
572,131.3781465188521,141.93150879494712,74.33283234618301,90.21944997203552
573,130.9434264702087,140.4456204332826,73.952684351847,90.49204043730215
574,129.16494796637303,139.8138603347295,74.5911693362266,90.20501223947882
575,128.215454493725,139.3893211999329,73.60014172140701,88.45883868660177
576,126.85013225313284,141.10166946458423,72.95481212320365,89.59909517536096
577,129.14412555623628,142.7367670264544,72.2692145349784,88.5474294462635
578,130.41032385229022,140.6892468874081,73.0686052198674,87.77769141739016
579,132.13199273744505,140.8524297385804,73.77549884315341,87.54257212207366
580,133.14224774476338,139.7280154798201,74.15071675779382,88.69228613101842
581,131.7001267131201,137.7025229341518,74.96482724820754,89.3384601187785
582,131.06355631012752,137.41307328869848,74.32342706204919,89.23840908205355
583,131.75921312680958,136.97380860178288,74.59788509583505,89.5132062775792
584,130.21082084685003,141.0917414385043,74.51946844096233,89.05754192806121
585,131.19500708688008,141.8976247609683,75.16827249686521,89.1963021081333
586,130.93245323539685,139.64094298605434,75.09672815543851,89.28197441419351
587,130.4947972286793,138.7671220455838,74.8231674603719,90.09084429505538
588,131.4784497119652,140.54865766059515,75.24403622143925,90.90573999104139
589,132.11669575484527,144.18757555846284,75.92138061678988,91.33818546570109
590,131.69332566291035,141.54012704191084,75.43074023404957,91.06812145000788
591,133.28227227574934,138.45206540939873,75.39976291359908,91.70567046452167
592,131.9019170698477,141.66650650447065,74.62083250249208,91.65728866402098
593,132.76995247452362,142.40158361778373,72.794406183787,90.79636656140845
594,133.6131871620281,140.9960121064084,72.95506549273948,90.49455460959578
595,133.25352252295573,141.97445628149873,73.41532960306681,90.59059699085859
596,133.74230191757695,137.62301658582354,73.62270220781231,91.36316274016865
597,132.13229989769525,137.6974227696072,72.21572463440306,91.23974569415658
598,133.41225059242424,138.30930855226006,71.97719412701886,90.2792660124107
599,133.21907338379094,139.9218125812556,70.41215066921292,90.35248284342046
600,132.5775438998474,138.29886524481662,71.3974999538763,90.47192678407083
601,134.02921565737392,138.51038150696377,70.64040631990791,90.65056228210015
602,133.14175218748733,137.04922721639056,71.54712649177962,91.4315846263681
603,131.332168803382,137.53862532358318,72.24152656886953,92.30158307471166
604,129.35537502377383,136.13685046673044,71.60816739801535,91.83682811648089
605,130.19372862730677,135.53954234405163,70.81573967268336,91.35637836820194
606,128.5887423422117,133.996494401635,71.07850638539274,90.5322658047952
607,130.91748113014847,135.11513587959587,70.49499747824225,91.13078353173263
608,128.2713466232001,136.582480751797,70.58139592525565,92.35455580776855
609,130.51817371992968,136.2665971254116,70.25548054587036,92.12066557847584
610,130.8462086741123,136.3973198235257,69.02900205421608,91.94829654254882
611,130.77202275596858,134.11384098286626,67.51987883108558,93.19811237324859
612,130.11339402323313,133.6992506094671,67.68664534555714,93.6512230553871
613,130.68602532119337,133.68555310036834,67.32107385828168,94.04784197750074
614,130.68911647113865,138.0257056676922,66.96314695249366,93.07311447690715
615,132.19186168740626,136.26429377150325,67.44423180883145,93.67149375347911
616,132.3958953851534,138.74898861248403,68.25396200480073,92.91932903691702
617,132.64808699260138,140.4889402512046,68.0818077014385,92.00339746498558
618,132.2195154128278,141.03335257001925,67.86388781712719,91.74422674030619
619,132.19711188952212,144.11330799887426,68.21779671994585,91.28919428308123
620,132.65769627913298,144.83064827862202,67.31183826533098,91.13464509421799
621,130.46048897142975,145.5813486004911,67.47570820292158,89.98735807874405
622,128.7649385255634,145.56134013422508,67.86269782749052,90.79448459626718
623,129.77746826911053,147.7882352223659,68.33956055790244,91.74818622561646
624,130.0514128218521,149.82051887617507,67.04213413404209,90.18125917598323
625,129.86429520012118,148.77422813697459,66.5469515387454,91.00621092081437
626,129.9402021910145,146.51077028507106,65.97824748772342,90.37186566115199
627,130.4448038828628,146.22743380103628,66.05739423304054,91.09890443465481
628,129.7945196307038,144.90273331953492,66.38900261679268,91.07012004997411
629,128.83976937896955,144.86473105637566,67.40360637934364,91.1210406631456
630,129.14399046621426,147.10544982512494,67.08422160066515,90.9966653215489
631,127.93780651746374,146.37357044717717,66.76460960455654,92.02239983357576
632,128.5125785140257,146.37153871184725,67.55012156272036,91.02878104686411
633,126.39361305032403,146.54674378052965,67.76430852391587,91.55558688843625
634,127.75220729128174,148.1204239615758,68.64251867557168,92.49534013081593
635,128.40874314513982,144.25216967043508,68.8547648157477,93.12152187511037
636,128.7894344079639,143.27739018262824,68.07624059520049,95.11889327159005
637,130.11331038342092,143.71295571425037,67.18815578485466,94.6955583126482
638,132.3513903337861,145.87044934843405,66.16700046797968,95.54361452007632
639,133.754246425218,145.0844613918284,66.6198362405518,95.48107153882545
640,131.36706029427802,141.92481317940536,67.42988672676383,96.57584698525912
641,129.7487155097797,143.05568643322468,68.70225099694821,96.59813917029486
642,128.99213538405482,142.04012972994752,69.29779015679438,96.29039714858831
643,129.07741581928295,140.09680129521772,70.12233807400776,97.45816856527992
644,129.79923845588607,139.12064089625102,69.73073906060937,97.05707311784593
645,128.91219311399655,138.88235009430528,68.94279356129019,95.85960338685643
646,129.20485482767384,137.9470942370577,69.54526776020795,95.44336494579082
647,128.283843654733,134.4111577842524,69.85032110419512,96.00538953417768
648,127.55276974858418,135.93383204124336,69.93939815869223,97.24491367975777
649,125.82141350055853,138.09843648400815,70.22489243683279,97.37143028080033
650,124.71501019923463,139.25196675552922,70.46630808753876,98.56306702152277
651,123.08982456569805,137.43248448384125,71.39107522748695,97.39482164052531
652,121.94323350871545,137.1691555405269,72.336057146533,97.03615802059596
653,123.28417486077478,137.2270180393902,72.7453454612311,96.8135047168124
654,122.16811236602727,138.28574399550902,73.37791118650104,96.74275653402397
655,125.4769262472945,139.46898390321883,73.77084344999425,96.84505311386229
656,126.14790479041234,138.3147870897901,73.44610566672979,97.4783702060782
657,126.43184993567948,138.5201912251655,74.01868251576295,97.1180498983275
658,125.40140716021963,139.35204998574665,73.00825939025353,97.26882198088684
659,126.33321102870248,141.878822803363,73.79651384392439,97.25850172153584
660,125.65833163156593,143.15492153521248,72.93482712001438,96.48035291143947
661,125.86207545966363,144.58912384921825,73.15820559384476,96.41062280729841
662,129.17751110849252,144.8070274668706,72.55702152266379,96.31494076231805
663,129.10511461989378,147.3524772045532,72.97425051995437,96.2008054009461
664,130.64969373965246,148.15287417908283,72.96408939819628,96.25717972170233
665,129.7861224369267,146.70321778634246,71.82408277288101,96.351660308082
666,129.79262684376937,149.26930027940278,72.1413097362505,96.00631496123881
667,132.1643210766164,150.59993718803398,71.73993908681557,97.14147322074761
668,131.39083233256093,149.87631241411415,72.38934284108133,96.15323118068902
669,133.84746357610882,149.09093986407686,72.40478201320887,95.56000226091955
670,134.85206184619898,149.6973158344047,72.70619229944225,98.0104414825522
671,134.14934196392073,150.606967390705,72.02770721492439,97.12823313649473
672,135.05441199154163,151.0394537346999,71.61879540010723,95.98081276572042
673,136.42885821468028,151.68056899405326,71.30533567309814,96.64636501533822
674,137.334752331988,154.8839734579805,71.93321963499348,94.8848941542398
675,135.24921936860434,156.9668750430956,73.16461880265149,94.71260077811426
676,134.32305734820167,157.40505060830031,72.59240027241584,96.58847963067585
677,134.0446009967009,159.27275139732222,73.3930113854194,95.28334698588729
678,133.9984527897153,157.39016711038815,71.83213540050103,93.62686597575978
679,134.8866740626932,158.2226135515908,70.99362257832887,92.39979325418818
680,135.18064357343434,161.77632383865887,70.33026832948973,93.17784485192118
681,133.4408810173092,161.4342781461855,69.399327600366,94.15411563389539
682,134.00277644119097,159.88047522605635,68.32264713237069,93.74887535437247
683,134.87742147593102,158.71361895434018,68.61912486064988,94.35540720058938
684,135.68883432219485,156.73019802121556,68.48608643888733,95.57209442650836
685,137.21816282470846,155.3388252038426,68.76017055374739,97.15105117340592
686,138.42259799698522,154.72705095746053,69.25043231014783,96.96498930410186
687,139.11530351691147,152.21527455104504,69.44850604414043,95.0056850918742
688,139.07334472475998,152.31994634882474,69.92080115771967,94.3346741596535
689,136.83719267586642,154.0551330097983,69.88617636228163,94.0012034479927
690,137.48131634046487,152.4623180468764,69.07534965384116,93.81053242196758
691,137.8222626999596,155.34506647064546,69.82388020579819,93.68015754727111
692,138.25235739755385,156.3783486655695,69.42763264793231,94.6566801380839
693,136.5530530571766,158.40346433033216,68.79485706852772,95.77735778759538
694,135.13883275639446,157.23654621629473,68.68630342694418,95.65818315950808
695,136.62421069664933,158.93664091488813,68.07579401260564,96.63757195844512
696,136.6248184655333,156.94609951126773,67.80577704456455,96.97823399972506
697,137.61413214442658,158.711073466944,68.05307651351681,97.06366615618376
698,137.70818000716199,159.11822402849123,68.3042066237298,97.8882001586146
699,137.80427342893898,160.25823579787678,67.70723578955956,97.98126443631978
700,139.1590060804911,158.0923494781709,67.39130479891696,99.84276332440017
701,138.49812126992808,156.48161304379738,68.13284012227983,98.58813121252047
702,138.68677435754427,157.68592735218397,68.48558820074165,98.16152569021025
703,138.10236914853044,155.97957623502433,69.9355415133479,98.07923506849878
704,137.55863372527782,156.9274430917249,70.77991429370887,98.49745864774592
705,137.1888621141746,154.45115522410433,71.60881598859712,99.65780738905012
706,137.54895220537063,156.1092354561592,70.63597030914231,99.66582148405311
707,136.94678005045782,153.89425484568602,71.19183342348072,98.42774618617936
708,138.73282273105207,154.99506984516057,71.16826798546147,99.20668119868374
709,137.55225369726784,156.2411864282765,70.79137892423833,99.9130184232473
710,137.3503767269839,155.01774873716207,70.9246027777861,98.21149482721184
711,136.80244047783265,156.1823035026702,71.61248966599184,98.23759925741057
712,138.8518619729743,156.74953990766585,71.98644312381025,96.87076301500656
713,139.1807114860135,155.81714028256746,71.37110341326665,96.32191762119287
714,140.6805358760579,154.0196953050131,71.91735859227515,95.57111307199386
715,138.6615418437374,150.5099172741351,71.47457464164499,96.29862035422595
716,139.08795679572944,151.21834384227483,71.64394324855864,96.42885318479053
717,140.38699002624801,148.4795361195801,71.4412274203677,95.34817050621407
718,140.55876584383174,148.72385663004866,71.29929610272417,96.13521964611553
719,142.12123590335452,148.32857237558787,71.86209137952144,94.93111145454496
720,141.44452387806504,149.61713682421777,71.13268583744275,95.24214182590175
721,143.50947447148658,149.15038077884057,72.544407989282,94.57530675879156
722,146.90557573469448,148.63619716089244,71.2495168192482,94.29284579472515
723,146.432072625354,150.02232839205695,70.83911789832766,94.7501812655835
724,145.83948916116174,150.70206907726836,71.11608057831911,95.22445619831726
725,148.03377725202708,151.3505556572438,71.5471463116539,96.40610440427852
726,150.4508110453285,152.281368449653,71.48959139208544,96.363667749537
727,149.7260953076513,149.57576479742954,71.46286592802183,96.65880445466706
728,149.15793714710844,151.01580746879526,71.77121267551753,96.307641040902
729,148.79773184815886,152.20588974563788,71.61988531107765,96.49445743793036
730,146.8693438525119,150.43542833968857,72.6391894512297,96.90595239655883
731,145.58452630711093,150.07046926255163,73.26610351455986,96.8492994643098
732,144.18763137653175,150.07471820013512,73.9231699877567,95.31835574767815
733,143.14204679105643,149.90763383506598,73.22703938125676,95.63182291382815
734,143.14965515423498,150.58468991322425,73.18356390730659,95.97489948961375
735,143.54273128827083,153.27015004625375,72.97859649674072,95.41779890118872
736,145.8440317212036,155.35040637597254,72.26285143629802,94.3494694906942
737,144.45300567365626,152.9998010994682,72.53809176684297,95.63975313272735
738,145.9402743751475,154.22328598003133,72.16357159222964,96.09252899543552
739,145.6865753465066,156.7808015155976,72.65261677440088,95.9233890068603
740,145.67278864439024,157.5889976867415,71.89361757144711,94.9752703629525
741,146.71781671479002,159.74553268551549,73.15481133021277,94.30367990763541
742,145.13783941957894,163.73174277656412,72.51653263428729,95.44436629569407
743,145.75221247099051,165.83841129869933,72.69027419263097,95.59136419871339
744,146.05343196231254,166.4184819293129,73.28281901192672,95.14739349493729
745,146.83316932548934,168.6029686721101,72.88040313111198,95.61353626896926
746,147.31729443466065,168.9808351802371,73.51904371394005,94.94376976205348
747,151.03955068422962,169.1138477951679,72.63541659957535,96.26380643787019
748,150.1394197989487,168.48642333777738,73.71260470829034,97.47223919000899
749,149.40404662677201,171.76308820705339,73.73778131955451,97.09291868406744
750,148.53534641596258,170.1694983080093,73.31397095511454,96.57408290775969
751,147.77165072066234,173.41427791853624,73.10957715943383,94.35339116395745
752,146.89151343234377,174.54485745359824,73.71811519236854,93.13154784048507
753,148.7079738502701,171.72426796901505,73.303181549248,92.04317483347505
754,150.89579786704635,172.5698166509665,72.7704841541903,92.18288384210396
755,150.09704556158647,168.3594994332854,72.62397268308816,91.9402002441759
756,148.91244258756777,169.71281192861548,71.78858272549303,90.86095300330723
757,149.67595468005226,171.61102696689582,73.12211761351757,90.65851564337356
758,148.91124014247518,170.48071353614895,72.72367185222951,91.09909835653845
759,149.9166904609523,170.81903915195159,73.34564349767625,91.56036312658578
760,150.2813153137248,174.95952033439346,73.51414306126878,90.03526514655213
761,148.07983173272913,173.9878856936772,72.80848275725484,89.95837444911096
762,150.44936523399096,171.8769447551649,72.81870963855668,88.87198737557014
763,153.2369414903178,175.04774129625562,73.40653398343338,89.62305063999221
764,152.36172657871907,179.30885939615163,73.28312302489213,90.28486751418954
765,151.832882411164,179.40649239705115,74.17754427856067,89.58497545015217
766,152.32846024646892,181.68813891972746,74.95415204469656,88.99615925746942
767,152.8999338019536,184.72891126273825,75.66122191005694,88.65405834945271
768,153.97174671793522,183.18189026615948,75.3293024118825,86.90075065518295
769,157.16106451258122,182.2092815489656,74.5351463246845,87.19006439024686
770,156.94598409897722,185.01306037873516,74.0940254491098,87.00231983135832
771,155.76036795463486,188.88655383332568,74.25442042401929,87.7916469411289
772,153.68814719825028,190.26182709773613,74.6757328098381,86.95412457181271
773,152.62992960285538,188.35780811970812,73.08619246366723,86.49689949219386
774,152.64042025982843,192.99960108647122,73.09488058837474,85.35763000897548
775,155.46654124207922,191.8696952818099,73.22517067683467,84.6149721634204
776,154.7257858487442,191.19518511465284,73.03682609501146,83.74474219021623
777,155.13447262614704,192.07825591121326,74.00084554278736,84.52413813946652
778,155.17105315413022,195.79198544572654,74.32848973366262,84.01982604901568
779,157.08891928638792,197.90765017383026,75.32380642455101,84.1390154320687
780,161.17348544044398,198.9948399782744,75.1763460307993,83.87633451412742
781,160.38427371183846,200.2043023664897,75.8995995933442,82.94836605740042
782,159.66506094974463,200.40905103097498,77.16624132708246,82.847669531846
783,161.4055046319731,201.8567338063791,78.2007319416931,83.32057726847805
784,162.5748930129704,195.9194266632962,77.36678788710567,82.44453054410735
785,165.6713238715957,195.32096831216538,77.18621127619035,83.07200196391862
786,166.70822535276943,195.98537908992532,76.93563657067934,82.46386826547149
787,166.17678804466155,193.39367746000102,77.32843410974486,82.13082326725298
788,167.22810158130733,194.38947911410366,77.87657989767028,82.54879142696471
789,169.160132179683,194.01007993212647,77.24145832132523,82.08198824171788
790,170.6220055345363,198.23948589010837,77.3093358773964,82.13438752879608
791,171.558335269934,202.1180759854654,75.77856352787852,81.92666850456699
792,173.46747242835255,201.0919757876346,76.89454207286404,82.04672259019222
793,175.57794211224424,200.82870721970215,76.51686371369945,80.33153195162588
794,178.09277971067252,200.75092711111745,76.57493444574558,79.04324315329347
795,179.3235556666178,199.7656755354905,76.353456277422,79.50650064604338
796,179.09574782825018,200.3338764939757,77.24896945107108,80.27621859380424
797,179.4304564774561,198.6185144959804,75.1028502542126,79.64498247988998
798,181.68107112141934,196.03997417380558,75.10539602688594,79.49409837273086
799,180.27499529765782,197.60915653671702,75.04096915832511,79.72914939396813
800,181.01323856012172,199.207197793537,74.71626872886638,80.25220323624893
801,180.3747771630537,197.3924124617455,76.03244228838437,78.8245992085589
802,180.49881811521496,199.62447049887226,75.37584207777074,78.22198597589339
803,182.8943655125737,198.2163322352919,75.975034173474,78.01160082873103
804,183.31752145312333,198.9188602538388,76.2614308080671,78.53039960817867
805,183.47604329136567,200.98718148328442,77.24502473772235,80.34032549025991
806,181.0703343386103,201.00660767706754,76.74671760309185,80.19968833690379
807,182.4996178324635,202.20755552478812,76.20148336040377,79.21429948944166
808,183.75492138153905,201.0588229531211,77.05670876462236,79.52546177852734
809,187.84844009559615,200.68568296396788,77.40062390359601,80.50072627497042
810,187.34609574291431,200.2906586083204,76.22926681318773,80.60319859462167
811,187.8322334054999,198.60355751628296,75.83443049785133,79.97215380277669
812,188.3765764818742,198.28182444475402,76.14323550905424,80.68885342168183
813,191.44825410546906,194.7284365513567,76.79917412197695,81.19651704030511
814,191.34242103729179,193.68092914011527,76.29455555240807,80.47427958078353
815,191.95381927578464,193.1164942556597,74.11804463853383,80.77523779426514
816,193.20151890777066,192.6200213481333,74.52176660469806,81.5279450662858
817,193.6398276118821,192.15867780556545,73.6326134418356,82.4245109862554
818,192.85440744827469,192.112340408527,72.17651074489808,82.39994878134365
819,193.30638913252284,193.3174401613519,70.17494915995258,82.15946881214997
820,195.47114177051793,195.45453802679032,70.76264202130648,83.09691396024778
821,193.55226959702904,194.03346178132946,70.86788584168788,82.22144204588801
822,193.88734603382377,191.34770485897744,70.72229127615104,82.57139671431338
